customerID,gender,Is_Senior,Has_Partner,Has_Dependents,tenure,Tenure_Band,Tenure_Band_Sort,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Charge_Tier,Charge_Tier_Sort,TotalCharges,Annual_Value,Churn,Churn_Flag,Churn_Risk_Score,Risk_Category,Revenue_At_Risk
CUST3430,Male,No,Yes,No,10,0-12 Months,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card,47.23,Medium (£35-65),2,472.3,566.76,No,0,,Low Risk,0.0
CUST3431,Female,No,No,Yes,62,49+ Months,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card,34.54,Low (< £35),1,2141.48,414.48,Yes,1,,Low Risk,0.0
CUST3432,Male,No,Yes,Yes,43,25-48 Months,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,115.31,Premium (£85+),4,4958.33,1383.72,Yes,1,,Low Risk,0.0
CUST3433,Male,Yes,No,Yes,69,49+ Months,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,69.14,High (£65-85),3,4770.66,829.68,No,0,,Low Risk,0.0
CUST3434,Female,No,Yes,Yes,59,49+ Months,4,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,67.23,High (£65-85),3,3966.57,806.76,No,0,10.5,Low Risk,0.0
CUST3435,Male,No,No,No,9,0-12 Months,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,32.61,Low (< £35),1,293.49,391.32,No,0,,Low Risk,0.0
CUST3436,Male,Yes,Yes,Yes,60,49+ Months,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,70.42,High (£65-85),3,4225.2,845.04,No,0,57.9,Medium Risk,0.0
CUST3437,Male,No,No,Yes,63,49+ Months,4,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,94.28,Premium (£85+),4,5939.64,1131.36,No,0,,Low Risk,0.0
CUST3438,Male,Yes,Yes,Yes,52,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,44.8,Medium (£35-65),2,2329.6,537.6,Yes,1,,Low Risk,0.0
CUST3439,Male,No,Yes,No,23,13-24 Months,2,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,56.89,Medium (£35-65),2,1308.47,682.68,Yes,1,23.2,Low Risk,0.0
CUST3440,Male,No,No,No,30,25-48 Months,3,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,37.89,Medium (£35-65),2,1136.7,454.68,No,0,21.1,Low Risk,0.0
CUST3441,Male,No,Yes,No,43,25-48 Months,3,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,55.51,Medium (£35-65),2,2386.93,666.12,No,0,,Low Risk,0.0
CUST3442,Male,No,No,Yes,68,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,106.13,Premium (£85+),4,7216.84,1273.56,No,0,,Low Risk,0.0
CUST3443,Female,No,No,No,21,13-24 Months,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.71,Medium (£35-65),2,917.91,524.52,Yes,1,26.3,Low Risk,0.0
CUST3444,Female,No,Yes,No,43,25-48 Months,3,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,22.95,Low (< £35),1,986.85,275.4,Yes,1,,Low Risk,0.0
CUST3445,Female,Yes,Yes,Yes,7,0-12 Months,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,73.62,High (£65-85),3,515.34,883.44,No,0,,Low Risk,0.0
CUST3446,Male,No,Yes,No,16,13-24 Months,2,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,77.95,High (£65-85),3,1247.2,935.4,Yes,1,28.4,Low Risk,0.0
CUST3447,Male,Yes,Yes,Yes,23,13-24 Months,2,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,52.89,Medium (£35-65),2,1216.47,634.68,Yes,1,,Low Risk,0.0
CUST3448,Female,Yes,No,Yes,58,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,84.16,High (£65-85),3,4881.28,1009.92,No,0,55.8,Medium Risk,0.0
CUST3449,Female,No,Yes,No,31,25-48 Months,3,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card,23.79,Low (< £35),1,737.49,285.48,No,0,,Low Risk,0.0
CUST3450,Female,Yes,Yes,Yes,69,49+ Months,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,54.06,Medium (£35-65),2,3730.14,648.72,No,0,,Low Risk,0.0
CUST3451,Male,No,Yes,Yes,6,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,34.46,Low (< £35),1,206.76,413.52,No,0,,Low Risk,0.0
CUST3452,Female,Yes,No,Yes,65,49+ Months,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,42.98,Medium (£35-65),2,2793.7,515.76,Yes,1,57.9,Medium Risk,0.0
CUST3453,Female,No,Yes,Yes,59,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,58.25,Medium (£35-65),2,3436.75,699.0,No,0,10.5,Low Risk,0.0
CUST3454,Male,Yes,No,Yes,28,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,69.34,High (£65-85),3,1941.52,832.08,Yes,1,13.7,Low Risk,0.0
CUST3455,Female,Yes,Yes,Yes,18,13-24 Months,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,29.32,Low (< £35),1,527.76,351.84,No,0,40.0,Medium Risk,0.0
CUST3456,Male,No,No,No,10,0-12 Months,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,30.13,Low (< £35),1,301.3,361.56,Yes,1,,Low Risk,0.0
CUST3457,Male,Yes,Yes,Yes,7,0-12 Months,1,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,87.4,Premium (£85+),4,611.8,1048.8,No,0,,Low Risk,0.0
CUST3458,Male,No,Yes,Yes,37,25-48 Months,3,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,60.41,Medium (£35-65),2,2235.17,724.92,No,0,21.1,Low Risk,0.0
CUST3459,Female,No,No,Yes,45,25-48 Months,3,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,37.65,Medium (£35-65),2,1694.25,451.8,No,0,15.8,Low Risk,0.0
CUST3460,Female,No,Yes,Yes,16,13-24 Months,2,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,43.49,Medium (£35-65),2,695.84,521.88,No,0,15.8,Low Risk,0.0
CUST3461,Male,No,Yes,No,14,13-24 Months,2,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,92.01,Premium (£85+),4,1288.14,1104.12,No,0,52.6,Medium Risk,0.0
CUST3462,Female,No,Yes,No,11,0-12 Months,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.18,Low (< £35),1,276.98,302.16,No,0,21.1,Low Risk,0.0
CUST3463,Female,Yes,No,Yes,34,25-48 Months,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,70.87,High (£65-85),3,2409.58,850.44,No,0,,Low Risk,0.0
CUST3464,Female,Yes,Yes,No,60,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,56.03,Medium (£35-65),2,3361.8,672.36,No,0,,Low Risk,0.0
CUST3465,Female,Yes,No,Yes,13,13-24 Months,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.11,Premium (£85+),4,1314.43,1213.32,Yes,1,57.9,Medium Risk,0.0
CUST3466,Male,No,No,Yes,39,25-48 Months,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,99.01,Premium (£85+),4,3861.39,1188.12,No,0,,Low Risk,0.0
CUST3467,Female,Yes,No,Yes,44,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,88.92,Premium (£85+),4,3912.48,1067.04,No,0,,Low Risk,0.0
CUST3468,Male,Yes,Yes,Yes,28,25-48 Months,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,58.48,Medium (£35-65),2,1637.44,701.76,No,0,24.2,Low Risk,0.0
CUST3469,Male,Yes,No,No,40,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,83.12,High (£65-85),3,3324.8,997.44,No,0,,Low Risk,0.0
CUST3470,Female,Yes,No,No,16,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,83.98,High (£65-85),3,1343.68,1007.76,No,0,24.2,Low Risk,0.0
CUST3471,Male,Yes,Yes,Yes,50,49+ Months,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,53.22,Medium (£35-65),2,2661.0,638.64,No,0,,Low Risk,0.0
CUST3472,Female,No,No,Yes,28,25-48 Months,3,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card,108.0,Premium (£85+),4,3024.0,1296.0,No,0,,Low Risk,0.0
CUST3473,Female,No,No,No,68,49+ Months,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,118.49,Premium (£85+),4,8057.32,1421.88,No,0,,Low Risk,0.0
CUST3474,Male,Yes,Yes,No,60,49+ Months,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,51.44,Medium (£35-65),2,3086.4,617.28,Yes,1,,Low Risk,0.0
CUST3475,Male,No,Yes,Yes,12,0-12 Months,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,100.12,Premium (£85+),4,1201.44,1201.44,No,0,36.8,Low Risk,0.0
CUST3476,Male,No,No,No,16,13-24 Months,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,70.09,High (£65-85),3,1121.44,841.08,No,0,70.5,High Risk,70.09
CUST3477,Male,Yes,Yes,Yes,53,49+ Months,4,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,66.37,High (£65-85),3,3517.61,796.44,No,0,13.7,Low Risk,0.0
CUST3478,Female,Yes,Yes,No,54,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,58.66,Medium (£35-65),2,3167.64,703.92,No,0,45.3,Medium Risk,0.0
CUST3479,Female,No,Yes,No,49,49+ Months,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,49.2,Medium (£35-65),2,2410.8,590.4,No,0,,Low Risk,0.0
CUST3480,Female,Yes,No,No,36,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,111.95,Premium (£85+),4,4030.2,1343.4,Yes,1,55.8,Medium Risk,0.0
CUST3481,Male,No,No,No,62,49+ Months,4,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card,94.08,Premium (£85+),4,5832.96,1128.96,No,0,,Low Risk,0.0
CUST3482,Male,No,Yes,Yes,26,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,64.07,Medium (£35-65),2,1665.82,768.84,No,0,15.8,Low Risk,0.0
CUST3483,Male,Yes,No,Yes,56,49+ Months,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,95.16,Premium (£85+),4,5328.96,1141.92,Yes,1,29.5,Low Risk,0.0
CUST3484,Female,No,Yes,No,22,13-24 Months,2,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,91.86,Premium (£85+),4,2020.92,1102.32,No,0,,Low Risk,0.0
CUST3485,Male,No,Yes,Yes,69,49+ Months,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,46.73,Medium (£35-65),2,3224.37,560.76,No,0,,Low Risk,0.0
CUST3486,Female,No,Yes,No,49,49+ Months,4,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,37.61,Medium (£35-65),2,1842.89,451.32,No,0,63.2,Medium Risk,0.0
CUST3487,Male,Yes,Yes,No,2,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,103.63,Premium (£85+),4,207.26,1243.56,No,0,40.0,Medium Risk,0.0
CUST3488,Female,Yes,Yes,Yes,53,49+ Months,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,101.14,Premium (£85+),4,5360.42,1213.68,No,0,55.8,Medium Risk,0.0
CUST3489,Female,Yes,No,Yes,7,0-12 Months,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,119.69,Premium (£85+),4,837.83,1436.28,No,0,55.8,Medium Risk,0.0
CUST3490,Male,Yes,No,Yes,20,13-24 Months,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,21.94,Low (< £35),1,438.8,263.28,No,0,40.0,Medium Risk,0.0
CUST3491,Male,No,No,No,30,25-48 Months,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,74.04,High (£65-85),3,2221.2,888.48,No,0,12.6,Low Risk,0.0
CUST3492,Female,Yes,No,Yes,67,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,90.13,Premium (£85+),4,6038.71,1081.56,No,0,55.8,Medium Risk,0.0
CUST3493,Female,Yes,Yes,Yes,59,49+ Months,4,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,78.25,High (£65-85),3,4616.75,939.0,Yes,1,,Low Risk,0.0
CUST3494,Male,Yes,Yes,Yes,66,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,91.04,Premium (£85+),4,6008.64,1092.48,No,0,,Low Risk,0.0
CUST3495,Male,Yes,No,Yes,3,0-12 Months,1,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card,33.73,Low (< £35),1,101.19,404.76,No,0,,Low Risk,0.0
CUST3496,Female,No,No,No,56,49+ Months,4,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,20.15,Low (< £35),1,1128.4,241.8,No,0,5.3,Low Risk,0.0
CUST3497,Male,No,Yes,No,17,13-24 Months,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,29.3,Low (< £35),1,498.1,351.6,Yes,1,36.8,Low Risk,0.0
CUST3498,Female,No,Yes,No,52,49+ Months,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,58.01,Medium (£35-65),2,3016.52,696.12,No,0,28.4,Low Risk,0.0
CUST3499,Female,Yes,Yes,No,7,0-12 Months,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,52.89,Medium (£35-65),2,370.23,634.68,No,0,,Low Risk,0.0
CUST3500,Male,Yes,No,No,5,0-12 Months,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,107.4,Premium (£85+),4,537.0,1288.8,Yes,1,,Low Risk,0.0
CUST3501,Male,No,Yes,No,54,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,28.35,Low (< £35),1,1530.9,340.2,No,0,,Low Risk,0.0
CUST3502,Male,Yes,Yes,No,61,49+ Months,4,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,64.27,Medium (£35-65),2,3920.47,771.24,Yes,1,,Low Risk,0.0
CUST3503,Male,Yes,No,Yes,16,13-24 Months,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,115.78,Premium (£85+),4,1852.48,1389.36,No,0,,Low Risk,0.0
CUST3504,Male,No,No,No,67,49+ Months,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,70.29,High (£65-85),3,4709.43,843.48,Yes,1,31.6,Low Risk,0.0
CUST3505,Female,No,No,No,59,49+ Months,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.24,Low (< £35),1,1961.16,398.88,No,0,5.3,Low Risk,0.0
CUST3506,Female,Yes,Yes,No,47,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.13,Medium (£35-65),2,2309.11,589.56,No,0,8.4,Low Risk,0.0
CUST3507,Male,Yes,Yes,No,48,25-48 Months,3,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,82.68,High (£65-85),3,3968.64,992.16,No,0,,Low Risk,0.0
CUST3508,Male,Yes,No,Yes,64,49+ Months,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,21.2,Low (< £35),1,1356.8,254.4,No,0,26.3,Low Risk,0.0
CUST3509,Male,No,Yes,No,50,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,116.81,Premium (£85+),4,5840.5,1401.72,No,0,36.8,Low Risk,0.0
CUST3510,Female,No,Yes,No,41,25-48 Months,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,76.7,High (£65-85),3,3144.7,920.4,No,0,5.3,Low Risk,0.0
CUST3511,Male,No,Yes,Yes,72,49+ Months,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,90.41,Premium (£85+),4,6509.52,1084.92,No,0,,Low Risk,0.0
CUST3512,Male,No,No,No,22,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,69.9,High (£65-85),3,1537.8,838.8,Yes,1,21.1,Low Risk,0.0
CUST3513,Female,Yes,No,No,54,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,115.79,Premium (£85+),4,6252.66,1389.48,Yes,1,,Low Risk,0.0
CUST3514,Female,No,Yes,No,5,0-12 Months,1,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.92,High (£65-85),3,394.6,947.04,Yes,1,36.8,Low Risk,0.0
CUST3515,Male,No,Yes,No,17,13-24 Months,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,86.2,Premium (£85+),4,1465.4,1034.4,Yes,1,52.6,Medium Risk,0.0
CUST3516,Male,Yes,Yes,No,41,25-48 Months,3,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card,106.08,Premium (£85+),4,4349.28,1272.96,No,0,,Low Risk,0.0
CUST3517,Male,Yes,Yes,No,35,25-48 Months,3,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,106.16,Premium (£85+),4,3715.6,1273.92,No,0,31.6,Low Risk,0.0
CUST3518,Female,Yes,No,No,40,25-48 Months,3,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,22.82,Low (< £35),1,912.8,273.84,No,0,,Low Risk,0.0
CUST3519,Male,No,No,Yes,22,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,48.33,Medium (£35-65),2,1063.26,579.96,No,0,,Low Risk,0.0
CUST3520,Male,Yes,Yes,Yes,48,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,44.63,Medium (£35-65),2,2142.24,535.56,No,0,,Low Risk,0.0
CUST3521,Male,Yes,Yes,No,53,49+ Months,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,20.66,Low (< £35),1,1094.98,247.92,No,0,31.6,Low Risk,0.0
CUST3522,Female,No,No,Yes,10,0-12 Months,1,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card,107.68,Premium (£85+),4,1076.8,1292.16,Yes,1,,Low Risk,0.0
CUST3523,Female,No,Yes,No,18,13-24 Months,2,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,51.71,Medium (£35-65),2,930.78,620.52,No,0,23.2,Low Risk,0.0
CUST3524,Male,Yes,No,Yes,49,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,54.7,Medium (£35-65),2,2680.3,656.4,No,0,,Low Risk,0.0
CUST3525,Male,No,Yes,No,71,49+ Months,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,29.96,Low (< £35),1,2127.16,359.52,No,0,12.6,Low Risk,0.0
CUST3526,Female,Yes,No,Yes,30,25-48 Months,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,118.97,Premium (£85+),4,3569.1,1427.64,Yes,1,31.6,Low Risk,0.0
CUST3527,Female,Yes,Yes,No,19,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,102.63,Premium (£85+),4,1949.97,1231.56,No,0,24.2,Low Risk,0.0
CUST3528,Female,No,Yes,Yes,55,49+ Months,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card,77.19,High (£65-85),3,4245.45,926.28,No,0,,Low Risk,0.0
CUST3529,Female,Yes,No,Yes,60,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,97.19,Premium (£85+),4,5831.4,1166.28,No,0,,Low Risk,0.0
